school_name,campus_code,community_name,street_name,district,student_type,year
杭州八一学校,L000000124001,百郦玲珑府,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,春棠澜府,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,风颂府,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,黄家社区,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,金色黎明,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,揽月臻翠府,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,黎明社区,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,黎明花苑,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,森临澜府,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,同心社区,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,原筑壹号,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,月塘璟宸府,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,浜河海棠景轩,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,浜河社区,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,晟世黎明嘉苑,笕桥街道,上城区,户籍生,2026
杭州八一学校,L000000124001,金色黎明,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,同心社区,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,笕桥镇同心村,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,原筑壹号,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,风颂府,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,明石路,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,森临澜府,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,黎明花苑,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,揽月臻翠府,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,月塘璟宸府,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,黎明社区,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,晟世黎明嘉苑,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,春棠澜府,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,百郦玲珑府,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,笕桥镇黄家村,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,黄家社区,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,浜河海棠景轩,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,浜河社区,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,笕桥镇浜河村,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,海棠景轩,笕桥街道,上城区,新杭州人,2026
杭州八一学校,L000000124001,璟佳映月轩,笕桥街道,上城区,新杭州人,2026
杭州市明远未来小学,2133003382001,江月望云轩,彭埠街道,上城区,户籍生,2026
杭州市明远未来小学,2133003382001,七堡尚潮府,彭埠街道,上城区,户籍生,2026
杭州市明远未来小学,2133003382001,七堡璟涛湾,彭埠街道,上城区,户籍生,2026
杭州市明远未来小学,2133003382001,天澜海岸公寓,彭埠街道,上城区,户籍生,2026
杭州市明远未来小学,2133003382001,谊秀名府,彭埠街道,上城区,户籍生,2026
杭州市明远未来小学,2133003382001,七堡尚潮府,彭埠街道,上城区,新杭州人,2026
杭州市明远未来小学,2133003382001,江月望云轩,彭埠街道,上城区,新杭州人,2026
杭州市明远未来小学,2133003382001,天澜海岸公寓,彭埠街道,上城区,新杭州人,2026
杭州市明远未来小学,2133003382001,七堡璟涛湾,彭埠街道,上城区,新杭州人,2026
杭州市明远未来小学,2133003382001,谊秀名府,彭埠街道,上城区,新杭州人,2026
杭州市明远未来小学,2133003382001,七堡社区,彭埠街道,上城区,新杭州人,2026
杭州市明远未来小学,2133003382001,七堡居民区,彭埠街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,茶亭弄,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,大通新村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,东宝翠轩,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,甘王新村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,甘王近江新村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,海潮御品公寓,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,海潮望月城,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,杭州肉厂宿舍,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,杭源御潮府,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,江明月朗园,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,金地御品,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,锦都世家,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,莫邪塘东村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,莫邪塘北村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,莫邪塘南村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,莫邪塘西村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,清江花园,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,清泰南苑,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,始版桥东村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,始版桥新村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,始版桥花园,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,望江新园一园,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,望江新园三园,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,望江新园二园,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,望江新村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,霞晖北村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,霞晖南村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,新丰新村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,新丰苑,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,兴隆东村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,兴隆西村,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,映霞璟庭,望江街道,上城区,户籍生,2026
杭州市崇文未来学校,2133003102001,东宝翠轩,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,始版桥新村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,秋涛路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,海潮望月城,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,茶亭弄,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,映霞璟庭,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,始版桥东村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,兴隆东村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,兴隆西村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,江明月朗园,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,莫邪塘南村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,冰厂宿舍,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,莫邪塘西村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,莫邪塘东村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,清泰南苑,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,甘王新村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,新丰新村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,莫邪塘北村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,甘王近江新村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,清江花园,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,锦都世家,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,新丰苑,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,海潮御品公寓,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,望江新园三园,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,霞晖南村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,大通新村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,杭州肉厂宿舍,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,始版桥花园,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,霞晖北村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,望江新园一园,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,杭源御潮府,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,金地御品,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,望江新园二园,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,望江新村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,兴隆路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,兴隆路一弄,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,东宝路一弄,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,始版桥直街,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,海潮路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,东宝路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,始版桥直街,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,兴隆路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,茶亭弄,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,茶亭弄一弄,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,海潮路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,甘王路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,近江路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,近江支路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,莫邪塘沁轩,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,秋涛路一弄,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,近江新村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,清江路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,甘王路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,海潮路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,望江村,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,三多弄,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,望江路,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,始版桥直街,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,东宝里,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,下灰团巷,望江街道,上城区,新杭州人,2026
杭州市崇文未来学校,2133003102001,木场里,望江街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,潮前府,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,晨光绿苑,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,创展名邸,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,东方公寓,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,东都公寓,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,风林公寓,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,九堡镇牛田村,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,丽澜轩,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,牛田社区,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,天澜美境,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,望钱塘云庄,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,香滨湾,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,聆潮府,九堡街道,上城区,户籍生,2026
杭州市东城外国语实验学校,3133000878001,牛田,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,丽澜轩,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,望钱塘云庄,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,潮前府,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,香滨湾,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,天澜美境,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,聆潮府,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,创展名邸,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,东方公寓,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,晨光绿苑,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,东都公寓,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,风林公寓,九堡街道,上城区,新杭州人,2026
杭州市东城外国语实验学校,3133000878001,蚕桑社区,九堡街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,东莱府,笕桥街道,上城区,户籍生,2026
杭州市胜利实验笕成小学,2133002588001,归锦府,笕桥街道,上城区,户籍生,2026
杭州市胜利实验笕成小学,2133002588001,海尚观邸,笕桥街道,上城区,户籍生,2026
杭州市胜利实验笕成小学,2133002588001,明石东潮府,笕桥街道,上城区,户籍生,2026
杭州市胜利实验笕成小学,2133002588001,宁巢明石公寓,笕桥街道,上城区,户籍生,2026
杭州市胜利实验笕成小学,2133002588001,钱塘白石嘉苑,笕桥街道,上城区,户籍生,2026
杭州市胜利实验笕成小学,2133002588001,盛茂府,笕桥街道,上城区,户籍生,2026
杭州市胜利实验笕成小学,2133002588001,天聚府,笕桥街道,上城区,户籍生,2026
杭州市胜利实验笕成小学,2133002588001,悦风华邸,笕桥街道,上城区,户籍生,2026
杭州市胜利实验笕成小学,2133002588001,皓玉府,笕桥街道,上城区,户籍生,2026
杭州市胜利实验笕成小学,2133002588001,天聚府,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,海尚观邸,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,东莱府,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,盛茂府,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,悦风华邸,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,钱塘白石嘉苑,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,归锦府,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,明石东潮府,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,皓玉府,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,皓玉府,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,源聚路,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,白石社区,笕桥街道,上城区,新杭州人,2026
杭州市胜利实验笕成小学,2133002588001,宁巢明石公寓,笕桥街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,潮观平澜府,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,潮观揽月轩,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,椿泽公寓,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,东宁云府,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,观翠揽月轩,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,江华玺云轩,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,栖江揽月轩,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,钱江华府,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,五堡悦荣湾东区,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,五堡悦荣湾西区,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,御道家园,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,云峰家园,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,芝澜月华轩,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,翡云润府,彭埠街道,上城区,户籍生,2026
杭州市天长观潮小学,2133002586001,钱江华府,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,御道家园,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,观翠揽月轩,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,翡云润府,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,潮观平澜府,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,云峰家园,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,东宁云府,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,栖江揽月轩,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,江华玺云轩,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,五堡悦荣湾东区,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,悦荣湾,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,潮观揽月轩,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,五堡悦荣湾西区,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,芝澜月华轩,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,椿泽公寓,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,彭埠镇御道村,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,御道社区,彭埠街道,上城区,新杭州人,2026
杭州市天长观潮小学,2133002586001,五堡社区,彭埠街道,上城区,新杭州人,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,滨江家园,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,滨江新苑,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,江韵园,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,近江家园一园,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,近江家园三园,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,近江家园二园,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,近江家园五园,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,近江家园四园,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,景江城市花园,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,临江风帆,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,钱江时代公寓,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,世纪坊,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,天福花园,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,在水一方,望江街道,上城区,户籍生,2026
杭州市崇文实验学校（杭州市崇文小学）,213300055401001,怡和苑,望江街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,长睦锦苑,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,皋城村,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,红郡御庄,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,锦唐家园,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,久睦苑,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,郡上蓝湾,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,润如园,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,三义苑,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,沿山村,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,御东方园,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,云锦城,丁兰街道,上城区,户籍生,2026
浙江师范大学附属丁蕙实验小学,2133000858002,润如园,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,红郡御庄,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,郡上蓝湾,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,长睦锦苑,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,久睦苑,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,御东方园,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,三义苑,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,锦唐苑,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,锦唐家园,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,云锦城,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,沿山村,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,皋城村,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,御东方园,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,长睦社区,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,三义苑,丁兰街道,上城区,新杭州人,2026
浙江师范大学附属丁蕙实验小学,2133000858002,三义社区,丁兰街道,上城区,新杭州人,2026
杭州市丁蕙第二小学（白鹤校区）,2133001350002,北城枫景园,丁兰街道,上城区,户籍生,2026
杭州市丁蕙第二小学（白鹤校区）,2133001350002,长睦华天苑,丁兰街道,上城区,户籍生,2026
杭州市丁蕙第二小学（白鹤校区）,2133001350002,明熙府,丁兰街道,上城区,户籍生,2026
杭州市丁蕙第二小学（白鹤校区）,2133001350002,云亭公寓,丁兰街道,上城区,户籍生,2026
杭州市丁蕙第二小学（白鹤校区）,2133001350002,卓悦华庭,星桥街道,上城区,户籍生,2026
杭州市丁蕙第二小学（白鹤校区）,2133001350002,北城枫景园,丁兰街道,上城区,新杭州人,2026
杭州市丁蕙第二小学（白鹤校区）,2133001350002,长睦华天苑,丁兰街道,上城区,新杭州人,2026
杭州市丁蕙第二小学（白鹤校区）,2133001350002,明熙府,丁兰街道,上城区,新杭州人,2026
杭州市丁蕙第二小学（白鹤校区）,2133001350002,云亭公寓,丁兰街道,上城区,新杭州人,2026
杭州市丁蕙第二小学（白鹤校区）,2133001350002,卓悦华庭,星桥街道,上城区,新杭州人,2026
杭州市凤凰小学,2133001659002,柴校坊,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,春江花月映霞苑,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,春江花月晓风苑,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,春江花月月华苑,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,春江花月江树苑,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,春江花月流云苑,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,春江花月潇湘苑,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,春江花月芳甸苑,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,二凉亭,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,凤凰北苑,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,凤凰南苑,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,木材新村,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,南瓦坊,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,秋江雅院,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,秋涛南苑,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,太平巷,紫阳街道,上城区,户籍生,2026
杭州市凤凰小学,2133001659002,新工新村,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,保安桥河下,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,保安桥直街,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,彩霞岭,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,彩霞新村,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,抚宁巷,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,鼓楼花园,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,黄公厂弄,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,皇城花苑,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,嘉景苑,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,金狮苑,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,金钗袋巷,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,六圣堂,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,牛羊司巷,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,上水陆寺巷,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,上陈家园,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,水门南弄,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,通江桥高层小区,紫阳街道,上城区,户籍生,2026
杭州市蒋筑英学校,2133000527001,望江公寓,紫阳街道,上城区,户籍生,2026
