school_name,campus_name,school_code,campus_code,school_type,school_nature,district,address,lng,lat,school_tel,direct_middle_school,community_name,street_name,student_type,year
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,百郦玲珑府,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,春棠澜府,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,风颂府,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,黄家社区,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,金色黎明,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,揽月臻翠府,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,黎明社区,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,黎明花苑,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,森临澜府,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,同心社区,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,原筑壹号,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,月塘璟宸府,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,浜河海棠景轩,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,浜河社区,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,晟世黎明嘉苑,笕桥街道,户籍生,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,金色黎明,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,同心社区,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,笕桥镇同心村,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,原筑壹号,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,风颂府,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,明石路,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,森临澜府,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,黎明花苑,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,揽月臻翠府,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,月塘璟宸府,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,黎明社区,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,晟世黎明嘉苑,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,春棠澜府,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,百郦玲珑府,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,笕桥镇黄家村,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,黄家社区,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,浜河海棠景轩,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,浜河社区,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,笕桥镇浜河村,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,海棠景轩,笕桥街道,新杭州人,2026
杭州八一学校,,L000000124,L000000124001,初中,非民办,上城区,杭州市上城区笕桥街道浜河路55号,,,,,璟佳映月轩,笕桥街道,新杭州人,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,江月望云轩,彭埠街道,户籍生,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,七堡尚潮府,彭埠街道,户籍生,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,七堡璟涛湾,彭埠街道,户籍生,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,天澜海岸公寓,彭埠街道,户籍生,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,谊秀名府,彭埠街道,户籍生,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,七堡尚潮府,彭埠街道,新杭州人,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,江月望云轩,彭埠街道,新杭州人,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,天澜海岸公寓,彭埠街道,新杭州人,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,七堡璟涛湾,彭埠街道,新杭州人,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,谊秀名府,彭埠街道,新杭州人,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,七堡社区,彭埠街道,新杭州人,2026
杭州市明远未来小学,,2133003382,2133003382001,小学,非民办,上城区,上城区彭埠街道凤起东路1759号,,,,,七堡居民区,彭埠街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,茶亭弄,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,大通新村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,东宝翠轩,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,甘王新村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,甘王近江新村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,海潮御品公寓,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,海潮望月城,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,杭州肉厂宿舍,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,杭源御潮府,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,江明月朗园,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,金地御品,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,锦都世家,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,莫邪塘东村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,莫邪塘北村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,莫邪塘南村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,莫邪塘西村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,清江花园,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,清泰南苑,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,始版桥东村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,始版桥新村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,始版桥花园,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,望江新园一园,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,望江新园三园,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,望江新园二园,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,望江新村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,霞晖北村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,霞晖南村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,新丰新村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,新丰苑,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,兴隆东村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,兴隆西村,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,映霞璟庭,望江街道,户籍生,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,东宝翠轩,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,始版桥新村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,秋涛路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,海潮望月城,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,茶亭弄,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,映霞璟庭,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,始版桥东村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,兴隆东村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,兴隆西村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,江明月朗园,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,莫邪塘南村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,冰厂宿舍,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,莫邪塘西村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,莫邪塘东村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,清泰南苑,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,甘王新村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,新丰新村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,莫邪塘北村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,甘王近江新村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,清江花园,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,锦都世家,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,新丰苑,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,海潮御品公寓,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,望江新园三园,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,霞晖南村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,大通新村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,杭州肉厂宿舍,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,始版桥花园,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,霞晖北村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,望江新园一园,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,杭源御潮府,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,金地御品,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,望江新园二园,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,望江新村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,兴隆路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,兴隆路一弄,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,东宝路一弄,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,始版桥直街,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,海潮路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,东宝路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,始版桥直街,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,兴隆路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,茶亭弄,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,茶亭弄一弄,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,海潮路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,甘王路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,近江路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,近江支路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,莫邪塘沁轩,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,秋涛路一弄,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,近江新村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,清江路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,甘王路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,海潮路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,望江村,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,三多弄,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,望江路,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,始版桥直街,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,东宝里,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,下灰团巷,望江街道,新杭州人,2026
杭州市崇文未来学校,,2133003102,2133003102001,小学,非民办,上城区,杭州市上城区甘王路3号,,,,,木场里,望江街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,潮前府,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,晨光绿苑,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,创展名邸,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,东方公寓,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,东都公寓,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,风林公寓,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,九堡镇牛田村,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,丽澜轩,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,牛田社区,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,天澜美境,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,望钱塘云庄,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,香滨湾,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,聆潮府,九堡街道,户籍生,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,牛田,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,丽澜轩,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,望钱塘云庄,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,潮前府,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,香滨湾,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,天澜美境,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,聆潮府,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,创展名邸,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,东方公寓,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,晨光绿苑,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,东都公寓,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,风林公寓,九堡街道,新杭州人,2026
杭州市东城外国语实验学校,,3133000878,3133000878001,初中,非民办,上城区,上城区九堡街道努振巷1号,,,,,蚕桑社区,九堡街道,新杭州人,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,东莱府,笕桥街道,户籍生,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,归锦府,笕桥街道,户籍生,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,海尚观邸,笕桥街道,户籍生,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,明石东潮府,笕桥街道,户籍生,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,宁巢明石公寓,笕桥街道,户籍生,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,钱塘白石嘉苑,笕桥街道,户籍生,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,盛茂府,笕桥街道,户籍生,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,天聚府,笕桥街道,户籍生,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,悦风华邸,笕桥街道,户籍生,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,皓玉府,笕桥街道,户籍生,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,天聚府,笕桥街道,新杭州人,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,海尚观邸,笕桥街道,新杭州人,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,东莱府,笕桥街道,新杭州人,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,盛茂府,笕桥街道,新杭州人,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,悦风华邸,笕桥街道,新杭州人,2026
杭州市胜利实验笕成小学,,2133002588,2133002588001,小学,非民办,上城区,上城区笕桥街道源聚支路5号,,,,,钱塘白石嘉苑,笕桥街道,新杭州人,2026
